FID,id,tunnus,kadunnimi,puistonnimi,paatyyppi,suomenknimi,suku,laji,kokoluokka,istutusvuosi,datanomistaja,paivitetty_tietopalveluun,geom
Puurekisteri_piste.16788,16788,P-54037-318,,HERTTONIEMENKARTANO,Puisto,TERVALEPPÄ,Alnus,glutinosa,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.042276777264128 60.188814314674936)
Puurekisteri_piste.16789,16789,P-54037-319,,HERTTONIEMENKARTANO,Puisto,TERVALEPPÄ,Alnus,glutinosa,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.042271048521844 60.18877513278817)
Puurekisteri_piste.16790,16790,P-54037-320,,HERTTONIEMENKARTANO,Puisto,TERVALEPPÄ,Alnus,glutinosa,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (25.042466388803785 60.188625542176794)
Puurekisteri_piste.16791,16791,P-54037-321,,HERTTONIEMENKARTANO,Puisto,KUUSI,Picea,sp.,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.042509543352352 60.18863005299959)
Puurekisteri_piste.16795,16795,P-43042-2,,PORTHANINPUISTIKKO,Puisto,POPPELI/HAAPA,Populus,sp.,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95148952615613 60.18286502516333)
Puurekisteri_piste.16796,16796,P-43042-3,,PORTHANINPUISTIKKO,Puisto,POPPELI/HAAPA,Populus,sp.,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.951629623193924 60.18281203720965)
Puurekisteri_piste.16797,16797,P-42001-466,,TÄHTITORNIN VUORI,Puisto,TUOMI,Prunus,padus,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95357834480955 60.16145171095146)
Puurekisteri_piste.16801,16801,P-53003-487,,TULLISAAREN KARTANO,Puisto,LEHTOSAARNI,Fraxinus,excelsior,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.02677541710027 60.17846827694311)
Puurekisteri_piste.16802,16802,P-53003-1688,,TULLISAAREN KARTANO,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.035741484866268 60.18089177032065)
Puurekisteri_piste.16805,16805,P-54037-865,,HERTTONIEMENKARTANO,Puisto,RAUDUSKOIVU,Betula,pendula,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.046037665675897 60.18867286530808)
Puurekisteri_piste.16806,16806,P-33030-106,,HESPERIANPUISTO,Puisto,TUOMI,Prunus,padus,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.930486353197516 60.17875516430996)
Puurekisteri_piste.16221,16221,P-54037-27,,HERTTONIEMENKARTANO,Puisto,METSÄVAAHTERA,Acer,platanoides,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (25.040848552735927 60.189592129675106)
Puurekisteri_piste.17364,17364,P-33031-108,,HAKASALMENPUISTO,Puisto,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.932661700739814 60.17670350644396)
Puurekisteri_piste.17365,17365,P-43005-5,,TOVE JANSSONIN PUISTO,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.959795707447103 60.167849900496904)
Puurekisteri_piste.17368,17368,P-44004-24,,PENGERPUISTO,Puisto,HEVOSKASTANJA,Aesculus,hippocastanum,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.957365439179128 60.18480481794387)
Puurekisteri_piste.17369,17369,P-44004-25,,PENGERPUISTO,Puisto,TATAARIVAAHTERA,Acer,tataricum,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.957426168418603 60.18480021290785)
Puurekisteri_piste.17370,17370,P-43011-54,,KAPPELIESPLANADI,Puisto,RUSOVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.949024581780545 60.1674532366092)
Puurekisteri_piste.35531,35531,K-49084,TRUMPETTITIE,,Katu,MUSTAMARJAORAPIHLAJA,Crataegus,douglasii,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.872271341152594 60.23953107656392)
Puurekisteri_piste.35532,35532,K-49085,TRUMPETTITIE,,Katu,MUSTAMARJAORAPIHLAJA,Crataegus,douglasii,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.872197348014723 60.239518663757664)
Puurekisteri_piste.35533,35533,K-49086,TRUMPETTITIE,,Katu,MUSTAMARJAORAPIHLAJA,Crataegus,douglasii,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.872127328933285 60.23950445731583)
Puurekisteri_piste.35534,35534,K-49087,TRUMPETTITIE,,Katu,MUSTAMARJAORAPIHLAJA,Crataegus,douglasii,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.872068316303785 60.23949366545587)
Puurekisteri_piste.35535,35535,K-49088,TRUMPETTITIE,,Katu,MUSTAMARJAORAPIHLAJA,Crataegus,douglasii,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.87200659956872 60.239480449259)
Puurekisteri_piste.35537,35537,K-49090,TRUMPETTITIE,,Katu,MUSTAMARJAORAPIHLAJA,Crataegus,douglasii,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.871809720726553 60.2394377446221)
Puurekisteri_piste.35539,35539,K-49092,TRUMPETTITIE,,Katu,MUSTAMARJAORAPIHLAJA,Crataegus,douglasii,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.871717138139932 60.23942317065693)
Puurekisteri_piste.35541,35541,K-49094,TRUMPETTITIE,,Katu,MUSTAMARJAORAPIHLAJA,Crataegus,douglasii,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.87144175125751 60.239370294496254)
Puurekisteri_piste.29103,29103,K-34191,KOSKELANTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.954349256071563 60.211859516442075)
Puurekisteri_piste.29104,29104,K-41710,KOIVUNIEMENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.088190147839644 60.203994279780275)
Puurekisteri_piste.29105,29105,K-41711,KOIVUNIEMENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (25.08799396041737 60.20393768729063)
Puurekisteri_piste.29106,29106,K-41712,KOIVUNIEMENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.08790130520175 60.20390809589463)
Puurekisteri_piste.29107,29107,K-41713,KOIVUNIEMENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (25.08775245797057 60.20386272639472)
Puurekisteri_piste.29108,29108,K-41714,KOIVUNIEMENTIE,,Katu,RAUDUSKOIVU,Betula,pendula,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (25.08761716526121 60.20381926386997)
Puurekisteri_piste.31054,31054,K-46990,MALMINKAARI,,Katu,LEHMUS,Tilia,sp.,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.010955546787923 60.250561097769705)
Puurekisteri_piste.31055,31055,K-46991,MALMINKAARI,,Katu,LEHMUS,Tilia,sp.,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.011057365885716 60.25061712366049)
Puurekisteri_piste.31056,31056,K-46992,MALMINKAARI,,Katu,LEHMUS,Tilia,sp.,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.01116403984757 60.250665517226196)
Puurekisteri_piste.31057,31057,K-46993,MALMINKAARI,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.01487042865373 60.252942736599934)
Puurekisteri_piste.31058,31058,K-46994,MALMINKAARI,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.014940813912514 60.25298998608431)
Puurekisteri_piste.31059,31059,K-46995,MALMINKAARI,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.01505319442391 60.25307131154062)
Puurekisteri_piste.31060,31060,K-46996,MALMINKAARI,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.01512251710932 60.253125652111564)
Puurekisteri_piste.31061,31061,K-46997,MALMINKAARI,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.01518137403575 60.25318287217577)
Puurekisteri_piste.31063,31063,K-46999,MALMINKAARI,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.01532495946804 60.253313359419614)
Puurekisteri_piste.31068,31068,K-35088,VAASANKATU,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.958750119297054 60.188383632698816)
Puurekisteri_piste.31072,31072,K-35096,VAASANKATU,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95921112906836 60.188356932380735)
Puurekisteri_piste.31073,31073,K-35098,VAASANKATU,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.959319808414985 60.188355015883744)
Puurekisteri_piste.31074,31074,K-35100,VAASANKATU,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95943009939679 60.18834421326888)
Puurekisteri_piste.31076,31076,K-35104,VAASANKATU,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.959961035305184 60.18831434848949)
Puurekisteri_piste.31077,31077,K-35106,VAASANKATU,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.960067364754575 60.188306867385315)
Puurekisteri_piste.31079,31079,K-35110,VAASANKATU,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.960283808857028 60.188292262800786)
Puurekisteri_piste.31081,31081,K-34053,KOSKELANTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.94880416677652 60.209563050047706)
Puurekisteri_piste.16145,16145,P-53003-253,,TULLISAAREN KARTANO,Puisto,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.029588964702413 60.17846980832226)
Puurekisteri_piste.16146,16146,P-53003-254,,TULLISAAREN KARTANO,Puisto,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.029608666599614 60.17850488566485)
Puurekisteri_piste.16147,16147,P-53003-255,,TULLISAAREN KARTANO,Puisto,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.02967673408666 60.17851970180993)
Puurekisteri_piste.16150,16150,P-42001-132,,TÄHTITORNIN VUORI,Puisto,DOUGLASKUUSI,Pseudotsuga,menziesii,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (24.95068700199133 60.16217693006661)
Puurekisteri_piste.17075,17075,P-33054-229,,HESPERIAN ESPLANADI,Puisto,PIHTA,Abies,sp.,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.91755945664374 60.1760981543282)
Puurekisteri_piste.17076,17076,P-33054-230,,HESPERIAN ESPLANADI,Puisto,VUORIJALAVA,Ulmus,glabra,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.914784030356035 60.1755366401842)
Puurekisteri_piste.17077,17077,P-33054-231,,HESPERIAN ESPLANADI,Puisto,VUORIJALAVA,Ulmus,glabra,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.914938405701452 60.1755602357967)
Puurekisteri_piste.17078,17078,P-33054-232,,HESPERIAN ESPLANADI,Puisto,VUORIJALAVA,Ulmus,glabra,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (24.915092783732646 60.17557982554793)
Puurekisteri_piste.17079,17079,P-32028-37,,TEHTAANPUISTO,Puisto,HEVOSKASTANJA,Aesculus,hippocastanum,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (24.93759617647095 60.15800384390101)
Puurekisteri_piste.17080,17080,P-34010-58,,JOSAFATINKALLIOT,Puisto,PIHTA,Abies,sp.,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.94371777469285 60.186733287992155)
Puurekisteri_piste.28898,28898,K-34075,KOSKELANTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.950096119058298 60.210073283010544)
Puurekisteri_piste.28899,28899,K-34081,KOSKELANTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.950494116469354 60.2102235298634)
Puurekisteri_piste.28900,28900,K-34083,KOSKELANTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.950572155642117 60.21036164176012)
Puurekisteri_piste.28968,28968,K-41919,SUOLAKIVENKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.02583067255893 60.189941116454676)
Puurekisteri_piste.28969,28969,K-41920,SUOLAKIVENKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.02574108313869 60.190333139477374)
Puurekisteri_piste.30056,30056,K-45361,SALPAUSSELÄNTIE,,Katu,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.000164153238973 60.23106354470668)
Puurekisteri_piste.30057,30057,K-45362,SALPAUSSELÄNTIE,,Katu,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.99971782202633 60.230901090041826)
Puurekisteri_piste.28217,28217,K-41733,TURUNLINNANTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.082139029007998 60.21231953181353)
Puurekisteri_piste.28218,28218,K-41734,TURUNLINNANTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.0822002442284 60.21237061646432)
Puurekisteri_piste.28220,28220,K-41736,TURUNLINNANTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.082906416454755 60.21296194464978)
Puurekisteri_piste.20804,20804,P-33045-644,,SIBELIUKSEN PUISTO (A),Puisto,METSÄMÄNTY,Pinus,sylvestris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.915302956033656 60.18051530867898)
Puurekisteri_piste.20805,20805,P-33045-645,,SIBELIUKSEN PUISTO (A),Puisto,METSÄMÄNTY,Pinus,sylvestris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.915355064685567 60.1805411320528)
Puurekisteri_piste.20806,20806,P-54037-81,,HERTTONIEMENKARTANO,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (25.042027357726234 60.18930549503581)
Puurekisteri_piste.20808,20808,P-54037-83,,HERTTONIEMENKARTANO,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.041842117425993 60.18931230984793)
Puurekisteri_piste.20815,20815,P-53003-1755,,TULLISAAREN KARTANO,Puisto,TERVALEPPÄ,Alnus,glutinosa,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (25.037442732507746 60.1803941257636)
Puurekisteri_piste.20816,20816,P-53003-1756,,TULLISAAREN KARTANO,Puisto,RAUDUSKOIVU,Betula,pendula,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (25.03710346359485 60.18045901977044)
Puurekisteri_piste.20817,20817,P-53004-137,,STANSVIKINKARTANO,Puisto,TERVALEPPÄ,Alnus,glutinosa,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.03167419362407 60.16377135227826)
Puurekisteri_piste.20818,20818,P-53004-138,,STANSVIKINKARTANO,Puisto,TERVALEPPÄ,Alnus,glutinosa,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.03145647891653 60.16357022013538)
Puurekisteri_piste.20819,20819,P-53004-139,,STANSVIKINKARTANO,Puisto,RAITA,Salix,caprea,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.031491302173517 60.163534179203765)
Puurekisteri_piste.20820,20820,K-40376,LAAJASALONTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.048922271686216 60.165097336531474)
Puurekisteri_piste.20821,20821,K-40377,LAAJASALONTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.04895575917804 60.16514029604704)
Puurekisteri_piste.20822,20822,K-40378,LAAJASALONTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.04899488680184 60.16519779016511)
Puurekisteri_piste.20823,20823,K-40379,LAAJASALONTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.049035464190506 60.16525752668988)
Puurekisteri_piste.20825,20825,K-40381,LAAJASALONTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.048307198630688 60.166395676832636)
Puurekisteri_piste.20826,20826,K-40382,LAAJASALONTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.048242041008223 60.166453451106584)
Puurekisteri_piste.20827,20827,K-40383,LAAJASALONTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.048193412320924 60.16650052877668)
Puurekisteri_piste.20828,20828,K-40384,LAAJASALONTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.04813361634606 60.166547617171126)
Puurekisteri_piste.20830,20830,K-40386,LAAJASALONTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.048026311724335 60.166652103710916)
Puurekisteri_piste.20831,20831,K-40387,LAAJASALONTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.04798024262261 60.166709141474534)
Puurekisteri_piste.20832,20832,K-40388,LAAJASALONTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.047929670780913 60.16676627330596)
Puurekisteri_piste.20834,20834,K-40390,LAAJASALONTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.047869442290292 60.16688803690141)
Puurekisteri_piste.20835,20835,P-33046-244,,SIBELIUKSEN PUISTO (B),Puisto,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.917505570682135 60.18223886645067)
Puurekisteri_piste.17757,17757,P-34020-97,,ALPPIPUISTO,Puisto,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.936228669813268 60.189135419277726)
Puurekisteri_piste.17758,17758,P-42001-210,,TÄHTITORNIN VUORI,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (24.951535719377624 60.16258471680097)
Puurekisteri_piste.17759,17759,P-42001-211,,TÄHTITORNIN VUORI,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.951542036294462 60.16252835466655)
Puurekisteri_piste.17760,17760,P-42001-212,,TÄHTITORNIN VUORI,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.951549953415505 60.16248072427271)
Puurekisteri_piste.17761,17761,P-42001-213,,TÄHTITORNIN VUORI,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (24.951551443876358 60.16237276673782)
Puurekisteri_piste.33437,33437,K-47485,TAPULIKAUPUNGINTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.014262301516823 60.27942604435455)
Puurekisteri_piste.33438,33438,K-47486,TAPULIKAUPUNGINTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.01412029853419 60.27944544096019)
Puurekisteri_piste.33439,33439,K-47487,TAPULIKAUPUNGINTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.01398605165792 60.279459446864706)
Puurekisteri_piste.33440,33440,K-47488,TAPULIKAUPUNGINTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.01384187619832 60.279477677924106)
Puurekisteri_piste.17818,17818,P-54037-291,,HERTTONIEMENKARTANO,Puisto,TERVALEPPÄ,Alnus,glutinosa,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (25.042641509575144 60.188467997105384)
Puurekisteri_piste.17819,17819,P-54037-292,,HERTTONIEMENKARTANO,Puisto,KUUSI,Picea,sp.,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (25.042746512029222 60.18850021427788)
Puurekisteri_piste.28489,28489,K-40934,MYLLYPURONTIE,,Katu,RAUDUSKOIVU,Betula,pendula,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.061183275254766 60.22609773948543)
Puurekisteri_piste.28490,28490,K-40935,MYLLYPURONTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.061267391609615 60.22614692461883)
Puurekisteri_piste.28491,28491,K-40936,MYLLYPURONTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.061372036313074 60.226186215135456)
Puurekisteri_piste.28492,28492,K-40937,MYLLYPURONTIE,,Katu,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.061463694019753 60.22622659638336)
Puurekisteri_piste.28493,28493,K-40938,MYLLYPURONTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.061572656729005 60.226262830559726)
Puurekisteri_piste.28494,28494,K-40939,MYLLYPURONTIE,,Katu,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.06167010448529 60.22630679562346)
Puurekisteri_piste.27614,27614,P-33045-411,,SIBELIUKSEN PUISTO (A),Puisto,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.914745612668124 60.18250164945036)
Puurekisteri_piste.27616,27616,P-33045-413,,SIBELIUKSEN PUISTO (A),Puisto,METSÄMÄNTY,Pinus,sylvestris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.915001893992983 60.182503612055925)
Puurekisteri_piste.27617,27617,P-33045-414,,SIBELIUKSEN PUISTO (A),Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.914912848566647 60.182433233105584)
Puurekisteri_piste.27618,27618,P-33045-381,,SIBELIUKSEN PUISTO (A),Puisto,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.914810330777733 60.18303424315881)
Puurekisteri_piste.27620,27620,P-34010-69,,JOSAFATINKALLIOT,Puisto,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.94474287239119 60.18671814260845)
Puurekisteri_piste.27622,27622,P-33030-275,,HESPERIANPUISTO,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.929957566251677 60.17822527524925)
Puurekisteri_piste.27623,27623,P-45095-154,,KUNINKAANKARTANONSAARI,Puisto,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.98233308532125 60.21557124923927)
Puurekisteri_piste.27624,27624,P-45095-155,,KUNINKAANKARTANONSAARI,Puisto,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.98231669726545 60.215568527175996)
Puurekisteri_piste.28725,28725,K-43383,KALLVIKINTIE,,Katu,ORAPIHLAJA,Crataegus,sp.,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.13543396183693 60.21131580790473)
Puurekisteri_piste.27898,27898,K-46358,SOIDINTIE,,Katu,VUORIJALAVA,Ulmus,glabra,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.014840475639147 60.25263697188031)
Puurekisteri_piste.27899,27899,K-46359,SOIDINTIE,,Katu,VUORIJALAVA,Ulmus,glabra,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.0149781265234 60.252589036217245)
Puurekisteri_piste.27900,27900,K-46360,SOIDINTIE,,Katu,VUORIJALAVA,Ulmus,glabra,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.015071012822947 60.25254858167678)
Puurekisteri_piste.27901,27901,K-46361,SOIDINTIE,,Katu,VUORIJALAVA,Ulmus,glabra,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.015180873559803 60.25250793549181)
Puurekisteri_piste.27902,27902,K-46362,SOIDINTIE,,Katu,VUORIJALAVA,Ulmus,glabra,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.016693069419354 60.251938090195594)
Puurekisteri_piste.27903,27903,K-46363,SOIDINTIE,,Katu,VUORIJALAVA,Ulmus,glabra,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.016789938798784 60.251902478191695)
Puurekisteri_piste.27905,27905,K-46365,SOIDINTIE,,Katu,VUORIJALAVA,Ulmus,glabra,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.017257862505456 60.25172882692005)
Puurekisteri_piste.27906,27906,K-46366,SOIDINTIE,,Katu,VUORIJALAVA,Ulmus,glabra,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (25.017360495275867 60.2516884534334)
